route,routename,Month_Beginning,Avg_Weekday_Rides,Avg_Saturday_Rides,Avg_Sunday-Holiday_Rides,MonthTotal
79,79th,2009-08-01,"31,058.30","26,439.80","18,005.80","874,451"
80,Irving Park,2009-08-01,"7,498.20","9,798.30","7,055.80","241,733"
X80,Irving Park Express,2009-08-01,"7,033.90","1,676","1,557.40","163,879"
81,Lawrence,2009-08-01,"13,912.40","11,693.10","8,436.90","392,811"
81W,West Lawrence,2009-08-01,"1,744.50","1,468.40",706.1,"47,506"
82,Kimball-Homan,2009-08-01,"16,771.90","12,320.20","8,943.60","458,529"
84,Peterson,2009-08-01,"4,274.60","3,133.50","1,820.90","114,538"
85,Central,2009-08-01,"11,465.20","8,511.50","5,854.20","312,599"
85A,North Central,2009-08-01,875.5,451.7,0,"20,644"
86,Narragansett/Ridgeland,2009-08-01,"1,820.50",0,0,"38,231"
87,87th,2009-08-01,"15,538.10","11,661.50","8,007.60","424,645"
88,Higgins,2009-08-01,"1,334.50",624,511.8,"33,704"
90,Harlem,2009-08-01,"5,290.90","3,978.80","2,642.80","144,218"
90N,North Harlem,2009-08-01,357.7,148.5,0,"8,255"
91,Austin,2009-08-01,"7,750.90","4,623.20","3,128","201,525"
92,Foster,2009-08-01,"6,894.20","4,442.80","3,460.90","184,296"
93,California/Dodge,2009-08-01,"3,149.80","1,931.70",0,"75,805"
94,South California,2009-08-01,"9,983.70","5,604.10","4,029.40","257,825"
95E,93rd-95th,2009-08-01,"4,864.20","3,628.20","2,709.10","133,835"
95W,West 95th,2009-08-01,"4,846.10","5,008.70","3,078.30","142,204"
96,Lunt,2009-08-01,903.5,0,0,"18,973"
97,Skokie,2009-08-01,"3,975.90","2,839.10","1,901.80","107,199"
X98,Avon Express,2009-08-01,290.4,31,0,"6,252"
100,Jeffery Manor Express,2009-08-01,688.2,0,0,"14,451"
103,West 103rd,2009-08-01,"3,062.50","2,009.70","1,322.60","80,974"
106,East 103rd,2009-08-01,"1,514.50",686.1,386.7,"37,168"
108,Halsted/95th,2009-08-01,"1,917",0,0,"40,257"
111,Pullman/111th/115th,2009-08-01,"6,174.70","4,427.50","3,197.70","167,795"
112,Vincennes/111th,2009-08-01,"2,690.50","1,587.50","1,230.10","70,588"
119,Michigan/119th,2009-08-01,"5,844.90","5,155","3,611.80","166,578"
120,Ogilvie/Wacker Express,2009-08-01,"1,261.60",0,0,"26,493"
121,Union/Wacker Express,2009-08-01,"1,375.10",0,0,"28,878"
122,Illinois Center/Ogilvie Express,2009-08-01,762.3,0,0,"16,009"
123,Illinois Center/Union Express,2009-08-01,705.5,0,0,"14,816"
124,Navy Pier,2009-08-01,"1,895.80","2,605.60","1,672.10","61,201"
125,Water Tower Express,2009-08-01,"2,070.10",0,0,"43,472"
126,Jackson,2009-08-01,"7,481.60","4,568.70","3,264.90","196,281"
128,Soldier Field Express,2009-08-01,0,"1,851.80",0,"1,852"
129,West Loop/South Loop,2009-08-01,897.5,0,0,"18,848"
130,Museum Campus,2009-08-01,"1,069.30","1,394.60","1,079.70","34,826"
132,Goose Island Express,2009-08-01,285.7,0,0,"5,999"
134,Stockton/LaSalle Express,2009-08-01,"2,731.50",0,0,"57,361"
135,Clarendon/LaSalle Express,2009-08-01,"3,700.40",0,0,"77,707"
136,Sheridan/LaSalle Express,2009-08-01,"2,272.30",0,0,"47,718"
143,Stockton/Michigan Express,2009-08-01,"1,270",0,0,"26,670"
144,Marine/Michigan Express,2009-08-01,"1,065",0,0,"22,366"
145,Wilson/Michigan Express,2009-08-01,"6,801.40","5,270.10","3,364.90","186,005"
146,Inner Drive/Michigan Express,2009-08-01,"11,436.20","11,529.90","7,965.40","337,636"
147,Outer Drive Express,2009-08-01,"15,842.20","13,183.90","8,535.90","441,285"
148,Clarendon/Michigan Express,2009-08-01,"1,966.20",0,0,"41,290"
151,Sheridan,2009-08-01,"22,121.50","22,330.20","17,294.20","662,674"
152,Addison,2009-08-01,"8,471.20","6,273","4,703.60","232,778"
154,Wrigley Field Express,2009-08-01,"1,360.30","2,486.60","2,102.60","15,980"
155,Devon,2009-08-01,"7,167.30","7,024.40","5,318.60","212,229"
156,LaSalle,2009-08-01,"8,865",0,0,"186,165"
157,Streeterville/Taylor,2009-08-01,"2,182.60",0,0,"45,835"
165,West 65th,2009-08-01,94.9,0,0,"1,993"
168,UIC-Pilsen Express,2009-08-01,47.3,0,0,994
169,69th-UPS Express,2009-08-01,368.5,33.9,0,"7,907"
170,U. of Chicago/Midway,2009-08-01,370.8,0,0,"7,786"
171,U. of Chicago/Hyde Park,2009-08-01,261.8,0,0,"5,497"
172,U. of Chicago/Kenwood,2009-08-01,562.6,0,0,"11,816"
174,U. of Chicago/Garfield Stations,2009-08-01,327.9,0,0,"6,886"
192,U. of Chicago Hospitals Express,2009-08-01,663.3,0,0,"13,930"
200,Main Shuttle,2009-08-01,71.2,0,0,"1,494"
201,Central/Ridge,2009-08-01,"1,656.70",714.5,0,"38,363"
N201,Central/Sherman,2009-08-01,23.7,45.4,40.9,928
205,Chicago/Golf,2009-08-01,948.7,0,0,"19,923"
206,Evanston Circulator,2009-08-01,390,0,0,"8,189"
1001,Shuttle/Special Event Route,2009-08-01,"1,063.30","21,903.70","18,204.50","168,939"
1,Indiana/Hyde Park,2009-09-01,"2,993.70",0,0,"62,867"
2,Hyde Park Express,2009-09-01,"2,361.30",0,0,"49,588"
3,King Drive,2009-09-01,"21,529.20","17,654.70","11,674.30","581,104"
X3,King Drive Express,2009-09-01,"2,679.10",0,0,"56,261"
4,Cottage Grove,2009-09-01,"24,150.40","18,410","12,857.30","645,084"
X4,Cottage Grove Express,2009-09-01,"2,875.10",0,0,"60,376"
5,South Shore Night Bus,2009-09-01,455.5,518.6,592.7,"14,603"
6,Jackson Park Express,2009-09-01,"12,179.20","10,926.40","7,771.80","338,329"
7,Harrison,2009-09-01,"8,554.10",0,0,"179,636"
8,Halsted,2009-09-01,"26,727.60","17,384.10","12,549","693,562"
8A,South Halsted,2009-09-01,"4,495.70","3,529.20","2,479.30","120,923"
9,Ashland,2009-09-01,"21,607.90","25,197.50","18,403.80","646,575"
X9,Ashland Express,2009-09-01,"11,924.80",0,0,"250,420"
10,Museum of S & I,2009-09-01,"1,025.90","1,491","1,037.90","17,309"
11,Lincoln/Sedgwick,2009-09-01,"5,659.90","2,266.60","1,547.50","135,663"
12,Roosevelt,2009-09-01,"15,603.50","10,918.70","8,261.80","412,657"
14,Jeffery Express,2009-09-01,"14,577.20","6,677.60","3,704.80","351,354"
15,Jeffery Local,2009-09-01,"8,909.10","6,442.30","5,210","238,910"
17,Westchester,2009-09-01,506.7,0,0,"10,641"
18,16th/18th,2009-09-01,"2,770.10","1,662.10","1,525.10","72,446"
19,United Center Express,2009-09-01,0,403.7,0,404
20,Madison,2009-09-01,"21,462.10","15,216.60","10,254.70","562,844"
X20,Washington/Madison Express,2009-09-01,"2,877.30",0,0,"60,423"
21,Cermak,2009-09-01,"10,216.10","8,910.70","5,800.90","279,185"
22,Clark,2009-09-01,"23,685.20","19,771.70","14,128.40","647,118"
24,Wentworth,2009-09-01,"3,800.90",0,0,"79,818"
26,South Shore Express,2009-09-01,"2,778.70",0,0,"58,353"
28,Stony Island,2009-09-01,"6,019.70","5,398.60","3,416.70","165,091"
X28,Stony Island Express,2009-09-01,"4,497.80",0,0,"94,454"
29,State,2009-09-01,"15,591.80","13,782.30","9,205.80","428,587"
30,South Chicago,2009-09-01,"3,809.20","2,002.70",794.2,"91,974"
33,Mag Mile Express,2009-09-01,630.9,0,0,"13,249"
34,South Michigan,2009-09-01,"6,695","5,124.10","3,667.40","179,429"
35,35th,2009-09-01,"6,005.70","4,026.80","2,589.90","155,176"
36,Broadway,2009-09-01,"17,253.30","16,876.60","13,505.50","497,354"
38,Ogden/Taylor,2009-09-01,"3,616.30",0,0,"14,465"
39,Pershing,2009-09-01,"2,205.10",0,0,"46,308"
43,43rd,2009-09-01,"1,963.40",937.9,517.7,"47,572"
44,Wallace-Racine,2009-09-01,"6,207","2,798.70","1,651.70","149,799"
47,47th,2009-09-01,"12,421.10","8,854","6,070.40","326,610"
48,South Damen,2009-09-01,"1,183.60",0,0,"24,857"
49,Western,2009-09-01,"16,199","22,668","15,716.30","509,433"
49A,South Western,2009-09-01,680.4,0,0,"14,288"
49B,North Western,2009-09-01,"5,877","3,926.60","3,224.90","155,248"
X49,Western Express,2009-09-01,"17,328",0,0,"363,888"
50,Damen,2009-09-01,"9,863.40","5,706.50","3,987.60","249,895"
51,51st,2009-09-01,"2,442.70","1,483.10","1,152.40","62,992"
52,Kedzie/California,2009-09-01,"15,202.50","10,543.40","7,294.80","397,901"
52A,South Kedzie,2009-09-01,"5,229","2,172.20","1,466.50","125,830"
53,Pulaski,2009-09-01,"23,101.50","16,231.90","11,134.30","605,730"
53A,South Pulaski,2009-09-01,"8,839.30","4,219.20","2,476.10","214,883"
53AL,South Pulaski Limited,2009-09-01,730.1,0,0,"15,331"
54,Cicero,2009-09-01,"9,360.50","11,206.90","7,706.30","279,930"
X54,Cicero Express,2009-09-01,"6,422.70",0,0,"134,877"
54A,North Cicero/Skokie Blvd.,2009-09-01,"1,101.90",0,0,"23,139"
54B,South Cicero,2009-09-01,"3,768.90","4,434.90","2,825.20","111,012"
55,Garfield,2009-09-01,"9,292.10","10,598.60","7,973.10","277,394"
X55,Garfield Express,2009-09-01,"5,711.60",0,0,"119,943"
55A,55th/Austin,2009-09-01,248.5,0,0,"5,218"
55N,55th/Narragansett,2009-09-01,636.6,179.2,0,"14,086"
56,Milwaukee,2009-09-01,"13,388.90","9,696.20","6,821.30","354,059"
56A,North Milwaukee,2009-09-01,871.1,0,0,"18,293"
57,Laramie,2009-09-01,"3,509","1,510.50",929.1,"84,377"
59,59th/61st,2009-09-01,"3,925","1,914.50",0,"90,083"
60,Blue Island/26th,2009-09-01,"14,928.60","9,524.80","6,747.60","385,339"
62,Archer,2009-09-01,"14,394.80","9,161","6,402.20","370,945"
62H,Archer/Harlem,2009-09-01,"1,647.80",519.9,0,"36,684"
63,63rd,2009-09-01,"24,009.40","17,226.70","12,654.20","636,374"
63W,West 63rd,2009-09-01,"2,198.30",858,560.1,"52,397"
64,Foster-Canfield,2009-09-01,185.5,0,0,"3,896"
65,Grand,2009-09-01,"8,305.60","5,326.40","3,419.70","212,821"
66,Chicago,2009-09-01,"25,859","18,272.90","12,567.80","678,971"
67,67th-69th-71st,2009-09-01,"15,532.10","11,036.80","7,888","409,760"
68,Northwest Highway,2009-09-01,"1,683.20",863.7,406.4,"40,835"
69,Cumberland/East River,2009-09-01,475.4,0,0,"9,983"
70,Division,2009-09-01,"11,259","7,772.10","5,565","295,351"
71,71st/South Shore,2009-09-01,"11,508.30","9,437.60","7,033.90","314,595"
72,North,2009-09-01,"17,900","14,387.20","10,080.60","483,852"
73,Armitage,2009-09-01,"6,242.80","3,117","2,009.90","153,616"
74,Fullerton,2009-09-01,"13,127.10","10,499","7,230.20","353,816"
75,74th-75th,2009-09-01,"8,484.10","6,326.90","4,301.50","224,982"
76,Diversey,2009-09-01,"12,236","8,031.30","5,518.60","316,675"
77,Belmont,2009-09-01,"22,527.90","16,373.50","11,429","595,726"
78,Montrose,2009-09-01,"9,716","5,737.60","4,172.20","247,847"
79,79th,2009-09-01,"35,597.70","27,129","17,758","944,857"
80,Irving Park,2009-09-01,"8,109.90","9,842.80","7,000.30","244,680"
X80,Irving Park Express,2009-09-01,"8,084.30","1,816.40","1,439.30","184,232"
81,Lawrence,2009-09-01,"14,865.50","11,837","8,926.80","404,157"
81W,West Lawrence,2009-09-01,"2,061.30","1,323.90",810.7,"52,636"
82,Kimball-Homan,2009-09-01,"20,607.20","12,831.30","8,935.10","528,753"
84,Peterson,2009-09-01,"4,881.80","2,995.90","1,666.60","122,835"
85,Central,2009-09-01,"13,789.60","8,918.40","5,932","354,916"
85A,North Central,2009-09-01,964.9,433.9,0,"21,999"
86,Narragansett/Ridgeland,2009-09-01,"3,141.70",0,0,"65,977"
87,87th,2009-09-01,"18,356.80","12,121.40","8,077.70","474,367"
88,Higgins,2009-09-01,"1,644",824.6,539.2,"40,519"
90,Harlem,2009-09-01,"5,753.50","4,310.80","2,977.60","152,955"
90N,North Harlem,2009-09-01,409.6,163.2,0,"9,253"
91,Austin,2009-09-01,"9,569.30","5,209","3,281.80","238,200"
92,Foster,2009-09-01,"8,767.20","4,439.90","3,131.50","217,529"
93,California/Dodge,2009-09-01,"3,776.10","1,971.10",0,"87,183"
94,South California,2009-09-01,"11,710.30","6,103.40","4,348.20","292,072"
95E,93rd-95th,2009-09-01,"6,090.80","4,006.70","2,699.70","157,433"
95W,West 95th,2009-09-01,"5,901.40","5,299.20","3,532.40","162,788"
96,Lunt,2009-09-01,959.3,0,0,"20,146"
97,Skokie,2009-09-01,"4,404.10","2,948.10","1,849.80","113,528"
X98,Avon Express,2009-09-01,199.1,25.8,0,"4,259"
100,Jeffery Manor Express,2009-09-01,"1,102.20",0,0,"23,146"
103,West 103rd,2009-09-01,"4,165.20","1,899.60","1,476.90","102,452"
106,East 103rd,2009-09-01,"2,826",863.6,404.9,"64,825"
108,Halsted/95th,2009-09-01,"2,695.10",0,0,"56,597"
111,Pullman/111th/115th,2009-09-01,"7,576.60","4,556.30","3,095.20","192,808"
112,Vincennes/111th,2009-09-01,"3,630.90","1,668.30","1,103.70","88,441"
119,Michigan/119th,2009-09-01,"6,968.40","5,222.50","3,661.80","185,535"
120,Ogilvie/Wacker Express,2009-09-01,"1,298.20",0,0,"27,262"
121,Union/Wacker Express,2009-09-01,"1,282.60",0,0,"26,934"
122,Illinois Center/Ogilvie Express,2009-09-01,750.9,0,0,"15,768"
123,Illinois Center/Union Express,2009-09-01,636.9,0,0,"13,375"
124,Navy Pier,2009-09-01,"1,464.10","2,066.40","1,291.40","45,468"
125,Water Tower Express,2009-09-01,"2,085.60",0,0,"43,798"
126,Jackson,2009-09-01,"9,617.80","5,218.10","3,450.10","240,098"
128,Soldier Field Express,2009-09-01,"1,577.20",0,"1,906.10","3,483"
129,West Loop/South Loop,2009-09-01,982.8,0,0,"20,638"
130,Museum Campus,2009-09-01,837.3,"1,029.10",779.7,"5,938"
132,Goose Island Express,2009-09-01,279.1,0,0,"5,860"
134,Stockton/LaSalle Express,2009-09-01,"2,724",0,0,"57,204"
135,Clarendon/LaSalle Express,2009-09-01,"3,861.30",0,0,"81,088"
136,Sheridan/LaSalle Express,2009-09-01,"2,325.60",0,0,"48,837"
143,Stockton/Michigan Express,2009-09-01,"1,217.60",0,0,"25,570"
144,Marine/Michigan Express,2009-09-01,"1,172.80",0,0,"24,630"
145,Wilson/Michigan Express,2009-09-01,"7,071","4,949.10","2,885.90","182,717"
146,Inner Drive/Michigan Express,2009-09-01,"10,779.20","11,261.30","8,979.70","316,306"
147,Outer Drive Express,2009-09-01,"16,049.70","13,346.10","8,505.30","432,955"
148,Clarendon/Michigan Express,2009-09-01,"2,071.70",0,0,"43,505"
151,Sheridan,2009-09-01,"20,924.30","19,297.80","14,250.60","587,854"
152,Addison,2009-09-01,"11,212.30","6,224.80","4,079.80","280,756"
154,Wrigley Field Express,2009-09-01,"1,119.30",766,"1,950.10","10,198"
155,Devon,2009-09-01,"7,752.70","7,205.90","5,537.60","219,318"
156,LaSalle,2009-09-01,"9,192.40",0,0,"193,040"
157,Streeterville/Taylor,2009-09-01,"4,957.50",0,0,"104,108"
165,West 65th,2009-09-01,40.3,0,0,846
168,UIC-Pilsen Express,2009-09-01,50,0,0,"1,050"
169,69th-UPS Express,2009-09-01,361.7,32.5,0,"7,726"
170,U. of Chicago/Midway,2009-09-01,342.4,0,0,"7,191"
171,U. of Chicago/Hyde Park,2009-09-01,722.9,233.7,117.4,"16,470"
172,U. of Chicago/Kenwood,2009-09-01,"1,109.60",384.4,241.5,"25,663"
174,U. of Chicago/Garfield Stations,2009-09-01,298.1,0,0,"1,192"
192,U. of Chicago Hospitals Express,2009-09-01,715.4,0,0,"15,023"
200,Main Shuttle,2009-09-01,76.1,0,0,304
201,Central/Ridge,2009-09-01,"1,942.40",932.7,0,"44,522"
N201,Central/Sherman,2009-09-01,20.4,52.2,39.7,836
205,Chicago/Golf,2009-09-01,"1,074.40",0,0,"22,562"
206,Evanston Circulator,2009-09-01,840.2,0,0,"17,644"
1001,Shuttle/Special Event Route,2009-09-01,"1,007.90","16,954.40","11,144.20","91,351"
1,Indiana/Hyde Park,2009-10-01,"3,175.30",0,0,"69,856"
2,Hyde Park Express,2009-10-01,"2,546.90",0,0,"56,031"
3,King Drive,2009-10-01,"22,367.60","18,165.40","11,171.60","627,601"
X3,King Drive Express,2009-10-01,"2,774.20",0,0,"61,033"
4,Cottage Grove,2009-10-01,"23,932.90","16,969","11,958.80","659,204"
X4,Cottage Grove Express,2009-10-01,"3,023.50",0,0,"66,517"
5,South Shore Night Bus,2009-10-01,433.4,576.3,620.9,"14,899"
6,Jackson Park Express,2009-10-01,"11,760.20","10,739.60","7,219","341,298"
7,Harrison,2009-10-01,"8,582.40",0,0,"188,813"
8,Halsted,2009-10-01,"26,837.80","16,829.10","12,211.90","723,425"
8A,South Halsted,2009-10-01,"4,283.30","3,504.40","2,496","121,739"
9,Ashland,2009-10-01,"21,090.70","24,254.80","18,427.20","658,977"
X9,Ashland Express,2009-10-01,"11,612.20",0,0,"255,467"
10,Museum of S & I,2009-10-01,0,684.8,428.6,"5,138"
11,Lincoln/Sedgwick,2009-10-01,"5,795.50","2,219.70","1,563.40","144,853"
12,Roosevelt,2009-10-01,"15,297.70","10,600.40","8,325.80","422,855"
14,Jeffery Express,2009-10-01,"14,249.80","6,384.50","3,319.50","358,697"
15,Jeffery Local,2009-10-01,"8,837.90","6,161.80","5,064.80","245,503"
17,Westchester,2009-10-01,504.9,0,0,"11,109"
18,16th/18th,2009-10-01,"3,023.30","1,900.20","1,399.60","81,612"
19,United Center Express,2009-10-01,0,250.5,0,250
20,Madison,2009-10-01,"21,551.40","14,942.60","9,634.50","587,382"
X20,Washington/Madison Express,2009-10-01,"2,773.90",0,0,"61,026"
21,Cermak,2009-10-01,"9,897.20","9,092.90","5,704.90","286,023"
22,Clark,2009-10-01,"23,456.90","20,175.80","13,996.30","672,916"
24,Wentworth,2009-10-01,"3,719.80",0,0,"81,837"
26,South Shore Express,2009-10-01,"2,822.50",0,0,"62,095"
28,Stony Island,2009-10-01,"5,764.30","5,325.10","3,514","167,495"
X28,Stony Island Express,2009-10-01,"4,525.10",0,0,"99,552"
29,State,2009-10-01,"14,906.80","12,750.80","8,253.30","424,716"
30,South Chicago,2009-10-01,"3,676.60","2,089.60",785.9,"94,478"
33,Mag Mile Express,2009-10-01,664.3,0,0,"14,614"
34,South Michigan,2009-10-01,"6,408.90","4,987.80","3,643.30","180,509"
35,35th,2009-10-01,"5,723.70","3,646.40","2,204.50","152,971"
36,Broadway,2009-10-01,"17,477","17,966.80","13,682.40","529,059"
39,Pershing,2009-10-01,"2,234.20",0,0,"49,152"
43,43rd,2009-10-01,"2,006.10",902.7,534.2,"50,785"
44,Wallace-Racine,2009-10-01,"6,030.90","2,849.40","1,649.10","153,523"
47,47th,2009-10-01,"12,235.50","8,738.20","5,948.20","336,666"
48,South Damen,2009-10-01,"1,167.40",0,0,"25,683"
49,Western,2009-10-01,"15,975.10","22,144.40","15,396.90","523,762"
49A,South Western,2009-10-01,621.5,0,0,"13,674"
49B,North Western,2009-10-01,"5,770.80","4,024.90","3,045.20","159,262"
X49,Western Express,2009-10-01,"16,657.30",0,0,"366,460"
50,Damen,2009-10-01,"9,996.20","5,598.10","3,724.90","262,807"
51,51st,2009-10-01,"2,418.20","1,533.70","1,155.10","65,488"
52,Kedzie/California,2009-10-01,"14,639.80","10,157.80","6,715.50","399,727"
52A,South Kedzie,2009-10-01,"4,999","2,210.30","1,453.80","126,844"
53,Pulaski,2009-10-01,"22,632.10","15,743.50","11,027.40","620,734"
53A,South Pulaski,2009-10-01,"8,500.90","3,905","2,336.50","215,891"
53AL,South Pulaski Limited,2009-10-01,768,0,0,"16,897"
54,Cicero,2009-10-01,"8,804.30","10,686.50","7,427.20","276,836"
X54,Cicero Express,2009-10-01,"6,450.90",0,0,"141,920"
54A,North Cicero/Skokie Blvd.,2009-10-01,"1,037.10",0,0,"22,817"
54B,South Cicero,2009-10-01,"3,605.30","4,042.90","2,901.30","111,137"
55,Garfield,2009-10-01,"8,918.80","10,951.30","7,734.60","281,908"
X55,Garfield Express,2009-10-01,"5,779.80",0,0,"127,156"
55A,55th/Austin,2009-10-01,247.3,0,0,"5,441"
55N,55th/Narragansett,2009-10-01,715.7,164.6,0,"16,569"
56,Milwaukee,2009-10-01,"13,025.60","9,174.50","6,734.30","359,372"
56A,North Milwaukee,2009-10-01,839.3,0,0,"18,465"
57,Laramie,2009-10-01,"3,492.30","1,679.40",847,"88,617"
59,59th/61st,2009-10-01,"3,900.20","1,899.80",0,"95,304"
60,Blue Island/26th,2009-10-01,"14,418.40","8,957.30","6,864.20","389,448"
62,Archer,2009-10-01,"14,059.20","8,427.30","5,751.80","374,446"
62H,Archer/Harlem,2009-10-01,"1,574.50",491.6,0,"37,097"
63,63rd,2009-10-01,"23,318.50","16,818.10","12,476.20","647,003"
63W,West 63rd,2009-10-01,"2,095.90",767.3,556.9,"52,174"
64,Foster-Canfield,2009-10-01,176,0,0,"3,871"
65,Grand,2009-10-01,"8,161.10","5,103.80","3,104.90","217,482"
66,Chicago,2009-10-01,"25,746.10","17,960.60","12,353.20","705,631"
67,67th-69th-71st,2009-10-01,"15,379.20","11,153.70","7,858.50","425,544"
68,Northwest Highway,2009-10-01,"1,697.70",677.5,342.1,"42,106"
69,Cumberland/East River,2009-10-01,565.7,0,0,"12,446"
70,Division,2009-10-01,"11,148.30","7,405.10","5,569.20","304,566"
71,71st/South Shore,2009-10-01,"11,453.50","9,243.30","7,144.50","326,773"
72,North,2009-10-01,"17,519","14,215.60","9,681.70","495,224"
73,Armitage,2009-10-01,"6,250.50","3,195.20","1,999.80","161,486"
74,Fullerton,2009-10-01,"13,197.80","10,078","7,317.80","370,013"
75,74th-75th,2009-10-01,"8,574","6,371.30","4,371.50","237,971"
76,Diversey,2009-10-01,"12,181.10","7,887.90","5,450.70","329,226"
77,Belmont,2009-10-01,"22,245.20","15,819.60","11,465.40","614,353"
78,Montrose,2009-10-01,"9,252.90","5,372.60","3,902.30","246,036"
79,79th,2009-10-01,"34,984","26,226.60","17,647.30","971,369"
80,Irving Park,2009-10-01,"7,794.10","9,697.10","6,775.50","247,058"
X80,Irving Park Express,2009-10-01,"8,175.80","1,762.20","1,444.90","194,459"
81,Lawrence,2009-10-01,"14,289.10","11,113.50","8,611.20","404,373"
81W,West Lawrence,2009-10-01,"1,928.40","1,143.50",804.4,"51,359"
82,Kimball-Homan,2009-10-01,"20,491.80","12,187.70","8,646.90","546,346"
84,Peterson,2009-10-01,"4,797.90","2,830","1,637.30","126,253"
85,Central,2009-10-01,"13,446","8,362","5,754","360,639"
85A,North Central,2009-10-01,960.1,435,0,"23,298"
86,Narragansett/Ridgeland,2009-10-01,"3,002.50",0,0,"66,055"
87,87th,2009-10-01,"17,758.10","12,195.20","7,852.10","483,061"
88,Higgins,2009-10-01,"1,654.50",782.3,563.8,"42,565"
90,Harlem,2009-10-01,"5,452.40","4,133.80","3,007.70","152,652"
90N,North Harlem,2009-10-01,399.8,127.6,0,"9,433"
91,Austin,2009-10-01,"9,335.50","5,226.20","3,423.50","245,205"
92,Foster,2009-10-01,"8,593.10","4,423.30","2,976.80","223,071"
93,California/Dodge,2009-10-01,"3,712.70","2,063.80",0,"91,997"
94,South California,2009-10-01,"11,171.20","5,715","4,033.80","290,477"
95E,93rd-95th,2009-10-01,"5,850","4,007.50","2,646.30","159,322"
95W,West 95th,2009-10-01,"5,458.80","5,146.60","3,394.10","159,402"
96,Lunt,2009-10-01,941.9,0,0,"20,722"
97,Skokie,2009-10-01,"4,334.30","2,921.80","1,922.90","117,655"
X98,Avon Express,2009-10-01,207.6,34.1,0,"4,670"
